17.09.2021, 16:30:23;55;95;37;17°C;Clouds
17.09.2021, 16:35:07;55;95;37;17°C;Clouds
17.09.2021, 16:40:09;53;97;35;17°C;Clouds
17.09.2021, 16:45:23;52;98;35;17°C;Clouds
17.09.2021, 16:50:13;57;93;38;17°C;Clouds
17.09.2021, 16:55:09;57;93;38;17°C;Clouds
17.09.2021, 17:00:33;60;90;40;17°C;Clouds
17.09.2021, 17:05:07;60;90;40;17°C;Clouds
17.09.2021, 17:10:11;58;92;39;17°C;Clouds
17.09.2021, 17:15:10;58;92;39;17°C;Clouds
17.09.2021, 17:20:08;60;90;40;17°C;Clouds
17.09.2021, 17:25:07;62;88;41;17°C;Clouds
17.09.2021, 17:30:15;57;93;38;17°C;Clouds
17.09.2021, 17:35:08;57;93;38;17°C;Clouds
17.09.2021, 17:40:08;52;98;35;17°C;Clouds
17.09.2021, 17:45:11;51;99;34;17°C;Clouds
17.09.2021, 17:50:08;51;99;34;17°C;Clouds
17.09.2021, 17:55:12;52;98;35;17°C;Clouds
17.09.2021, 18:00:16;53;97;35;17°C;Clouds
17.09.2021, 18:05:08;53;97;35;17°C;Clouds
17.09.2021, 18:10:10;52;98;35;16°C;Clouds
17.09.2021, 18:15:08;52;98;35;16°C;Clouds
17.09.2021, 18:20:07;52;98;35;16°C;Clouds
17.09.2021, 18:25:10;52;98;35;16°C;Clouds
17.09.2021, 18:30:11;54;96;36;16°C;Clouds
17.09.2021, 18:35:07;54;96;36;16°C;Clouds
17.09.2021, 18:40:08;53;97;35;16°C;Clouds
17.09.2021, 18:45:08;54;96;36;16°C;Clouds
17.09.2021, 18:50:07;52;98;35;16°C;Clouds
17.09.2021, 18:55:08;47;103;31;16°C;Clouds
17.09.2021, 19:00:07;46;104;31;16°C;Clouds
17.09.2021, 19:05:07;46;104;31;16°C;Clouds
17.09.2021, 19:10:07;46;104;31;16°C;Clouds
17.09.2021, 19:15:08;44;106;29;16°C;Clouds
17.09.2021, 19:20:07;45;105;30;16°C;Clouds
17.09.2021, 19:25:07;44;106;29;16°C;Clouds
17.09.2021, 19:30:07;47;103;31;16°C;Clouds
17.09.2021, 19:35:08;51;99;34;16°C;Clouds
17.09.2021, 19:40:08;51;99;34;16°C;Clouds
17.09.2021, 19:45:09;50;100;33;15°C;Clouds
17.09.2021, 19:50:07;48;102;32;15°C;Clouds
17.09.2021, 19:55:07;45;105;30;15°C;Clouds
17.09.2021, 20:00:50;46;104;31;15°C;Clouds
17.09.2021, 20:05:08;46;104;31;15°C;Clouds
17.09.2021, 20:10:08;47;103;31;15°C;Clouds
17.09.2021, 20:15:09;49;101;33;15°C;Clouds
17.09.2021, 20:20:08;49;101;33;15°C;Clouds
17.09.2021, 20:25:08;49;101;33;15°C;Clouds
17.09.2021, 20:30:34;48;102;32;15°C;Clouds
17.09.2021, 20:35:08;48;102;32;15°C;Clouds
17.09.2021, 20:40:10;48;102;32;15°C;Clouds
17.09.2021, 20:45:09;47;103;31;14°C;Clouds
17.09.2021, 20:50:08;46;104;31;14°C;Clouds
17.09.2021, 20:55:08;46;104;31;14°C;Clouds
17.09.2021, 21:00:39;44;106;29;14°C;Clouds
